421,324
421,453
422,377
425,889
426,790
430,166
430,501
432,575
435,272
435,924
436,30
437,103
437,572
438,205
438,363
438,549
438,922
439,765
439,91
440,249
442,51
442,906
442,922
443,136
445,524
446,40
448,635
448,978
449,279
449,73
454,875
454,985
455,168
456,450
456,656
459,656
462,496
462,547
463,105
464,672
465,878
466,296
467,478
467,944
469,301
469,512
469,694
469,885
472,861
473,484
473,882
475,664
475,741
479,939
480,167
480,893
481,982
482,316
483,212
486,846
486,851
487,470
488,146
490,226
490,317
491,449
491,975
492,914
493,175
493,991
494,199
494,92
495,164
495,48
496,882
497,667
498,683
498,807
504,345
504,870
506,160
506,269
506,952
507,432
511,580
513,531
513,624
514,380
515,178
516,99
517,417
517,620
517,736
519,324
520,713
522,819
524,853
526,827
530,542
531,432
532,421
533,656
534,482
534,549
537,27
537,910
538,319
541,620
543,954
544,164
545,713
546,19
546,297
549,491
549,760
551,224
552,516
555,110
557,332
557,76
558,705
558,719
558,972
559,272
559,461
559,939
562,210
565,794
566,14
566,53
567,264
567,985
569,64
570,864
571,384
571,940
572,140
573,940
574,383
574,914
574,938
575,100
576,540
578,666
578,733
581,138
581,512
581,915
582,912
585,515
585,937
587,192
587,575
587,722
589,740
590,364
590,907
591,417
591,623
592,664
592,775
593,376
594,396
594,77
596,238
596,458
596,562
599,398
599,743
600,100
603,620
605,483
605,618
608,115
608,289
608,780
609,991
610,708
612,781
612,982
613,354
614,509
615,594
616,729
616,731
620,245
621,411
622,682
623,483
623,905
626,804
626,882
627,326
627,341
628,464
628,851
633,301
634,513
634,517
634,602
641,989
642,404
644,943
646,301
648,461
649,558
652,248
655,296
655,626
656,17
657,143
658,262
660,92
662,462
663,197
664,281
664,386
665,933
667,11
667,200
668,597
668,91
668,956
669,803
669,845
670,862
671,120
671,617
672,836
674,730
674,968
675,515
676,278
676,672
677,73
680,208
680,376
683,581
685,12
686,137
686,545
686,782
688,37
689,769
691,2
692,778
692,864
693,421
694,133
694,910
696,534
696,681
697,889
698,970
698,99
700,122
700,165
701,160
703,346
705,357
706,667
708,506
708,638
710,593
710,953
710,963
714,271
714,645
716,399
718,262
720,111
722,83
723,304
724,482
725,683
729,141
729,500
729,67
730,330
730,524
733,243
735,488
736,217
736,365
736,612
736,860
736,943
738,395
738,829
738,846
739,91
740,131
740,190
740,632
744,490
745,378
745,822
746,703
746,860
748,892
748,909
749,253
750,350
751,519
752,137
752,910
752,916
753,30
753,710
753,802
754,172
755,205
755,412
755,674
757,271
757,284
758,958
761,704
762,69
762,843
762,947
763,300
764,208
764,327
768,138
769,49
770,502
770,560
771,648
772,193
773,589
773,983
776,383
776,646
776,766
777,855
778,149
779,938
780,341
780,495
780,660
783,897
785,734
785,833
787,922
788,787
789,631
790,857
790,918
791,508
792,297
793,814
794,642
799,501
800,239
800,492
801,0
801,730
802,36
803,924
804,685
806,943
807,383
808,579
810,179
811,985
812,527
813,135
815,538
815,788
816,712
817,348
818,184
818,363
818,97
819,650
819,82
825,101
825,357
826,679
827,971
829,285
830,221
830,382
831,677
832,226
832,387
832,450
832,889
835,171
835,392
836,352
836,481
837,997
840,200
841,201
841,395
841,565
843,299
843,476
844,35
844,484
845,387
845,483
845,680
845,899
847,254
847,323
849,758
849,806
850,435
850,662
851,207
851,637
852,431
853,842
853,865
854,788
854,844
856,138
856,424
863,709
864,242
865,143
866,45
869,687
871,306
872,551
873,14
874,16
876,460
876,997
878,409
883,369
883,56
885,149
885,519
888,312
889,573
890,546
891,361
891,822
892,668
897,408
897,803
898,578
899,116
899,284
899,736
900,306
906,360
907,292
907,998
908,45
908,617
910,459
911,285
911,302
911,505
912,264
913,545
914,546
914,853
915,283
916,94
916,990
918,381
919,193
920,611
921,638
921,684
921,783
921,88
925,335
925,691
926,494
927,199
927,429
929,244
931,683
932,998
933,832
935,750
935,893
936,374
937,422
939,772
940,120
941,284
941,529
943,552
944,312
944,842
945,316
945,369
946,656
947,743
948,207
948,92
951,876
951,969
952,729
952,891
955,171
955,875
956,550
958,622
960,320
963,471
964,34
964,403
964,755
965,134
966,361
966,810
967,365
970,840
971,672
971,746
972,940
973,295
974,215
975,113
975,967
976,225
977,176
977,529
977,576
980,132
980,935
981,262
982,139
984,955
986,103
986,534
986,552
987,426
987,656
988,972
989,560
990,176
991,393
991,562
992,408
992,639
993,522
994,599
994,92
998,216
998,459
999,831
1000,692
